,Age,identity_attack
75560,54,8.545033051632345e-05
75562,46,0.0005123934242874
75580,69,9.007743938127533e-05
75582,69,7.313917740248144e-05
75594,57,9.611707355361432e-05
75595,57,0.001749901799485
75596,21,0.0001593056076671
75597,21,8.719197649043053e-05
75598,21,0.0001402220950694
75599,21,7.090652798069641e-05
75600,21,0.0001692026708042
75603,55,6.909336661919951e-05
75605,24,7.538100180681795e-05
75607,22,7.069203275023028e-05
75615,19,0.0006400900310836
75619,26,9.378622053191066e-05
75620,20,0.0020600429270416
75621,20,0.0014815446920692
75622,20,0.0043179648928344
75624,20,0.0025049925316125
75625,19,0.000543865840882
75631,20,7.31076579540968e-05
75632,19,0.000513770384714
75634,19,0.000754467153456
75635,50,0.0005255289725027
75646,19,0.0006466160411946
75648,21,0.0001971220626728
75650,19,0.000636191223748
75652,61,0.0001800906611606
75655,21,0.0005603477475233
75657,21,0.0002647007931955
75658,21,0.0001093712489819
75659,19,0.0005232727271504
75662,19,0.000625736603979
75671,21,0.000324037100654
75672,24,0.0001295170368393
75674,21,0.0002211971441283
75679,21,8.047599112614989e-05
75688,43,0.0006593472207896
75691,23,0.0025768515188246
75696,63,0.0001870752166723
75701,19,0.0005572997033596
75705,26,6.8972040025983e-05
75706,23,0.0002506042947061
75708,48,0.0002426290157018
75718,26,0.0001043804077198
75727,22,0.0001604790886631
75732,19,6.415262032533064e-05
75733,53,8.567495387978852e-05
75736,27,0.0001064479511114
75739,19,0.0030428620520979
75740,19,0.0001050285936798
75741,19,0.0002181062300223
75742,19,0.0006570744444616
75746,19,0.0009258709033019
75748,69,8.08407276053913e-05
75750,29,6.725212733726948e-05
75768,44,7.136210479075089e-05
75769,22,0.0003335559449624
75783,19,8.664626511745155e-05
75784,46,0.0002822040696628
75788,31,0.0001835658185882
75789,31,0.0004922135267406
75791,38,0.0117919817566871
75792,54,9.3766997451894e-05
75794,48,8.418158540735021e-05
75801,22,0.0002502091811038
75809,48,0.0001740376319503
75814,48,0.0006066446658223
75826,22,0.0001191923583974
75850,69,0.0001070237121894
75852,54,6.579214095836505e-05
75856,54,9.247208799934016e-05
75859,48,0.0005682629998773
75879,46,0.0001636254746699
75881,22,6.451783701777458e-05
75889,57,0.0070893224328756
75890,24,7.828246452845633e-05
75896,65,0.0005609050858765
75906,37,0.0012563439086079
75919,25,0.0004689666675403
75921,22,0.0001375150459352
75928,22,7.524971442762762e-05
75929,22,7.483445369871333e-05
75939,20,7.231783092720434e-05
75944,21,0.0014574509114027
75945,21,6.329905590973794e-05
75947,21,0.0026259254664182
75949,21,8.601279114373028e-05
75950,21,0.0007438474567607
75951,21,0.0002311943244421
75953,21,0.0018293225439265
75954,21,0.0002297177561558
75955,21,0.0004270311910659
75956,21,0.0002521939459256
75957,21,0.0003171893185935
75972,19,0.0005408917204476
75974,21,8.454811904812232e-05
75992,26,0.0001890779531095
76012,33,0.0001295151887461
76016,61,0.0006388741312548
76021,23,0.0013246709713712
76024,63,0.0001316723210038
76030,23,0.0005402079550549
76032,22,0.0001013158398563
76035,19,0.0005563831073231
76038,19,0.0004614314530044
76041,26,0.0005485340952873
76043,21,8.47910632728599e-05
76045,24,0.0022105774842202
76047,45,0.0010804506018757
76051,21,0.0001419061300111
76052,19,0.0005064859869889
76056,48,5.631762178381905e-05
76058,21,0.0001154254132416
76064,19,0.0009472593083046
76067,19,8.132149378070608e-05
76068,69,0.0001678029075264
76070,25,0.0005417993525043
76073,19,0.000168623169884
76076,19,0.0011508332099765
76080,19,7.97764805611223e-05
76085,48,0.0007638911483809
76089,55,0.0008627963834442
76094,33,0.0001234587107319
76098,44,9.410703205503523e-05
76102,57,6.120733451098204e-05
76104,20,8.532900392310694e-05
76120,23,0.0052462499588727
76128,22,0.0001014287481666
76129,61,0.0001860764750745
76133,44,7.012515561655164e-05
76138,23,0.0029796145390719
76142,43,0.0001643983559915
76143,65,0.0007625398575328
76145,69,8.117955439956859e-05
76146,45,0.0046504703350365
76148,54,7.964459655340761e-05
76150,44,0.0013053928269073
76157,33,7.530613947892562e-05
76165,23,0.0001215818774653
76169,63,0.0004266149480827
76172,48,0.0006861204165033
76174,22,6.446328916354105e-05
76175,22,0.0005106907337903
76176,54,0.0001569440355524
76177,26,0.0005176556878723
76184,19,0.0007171209435909
76188,69,7.97744287410751e-05
76189,69,0.0001510105357738
76191,44,0.0001468633709009
76194,22,7.119407382560894e-05
76195,53,0.0041094454936683
76196,45,0.0009262877283617
76201,45,0.0045478600077331
76206,54,7.970508158905432e-05
76209,23,0.0001538502401672
76211,43,0.000281070388155
76218,21,0.0021660351194441
76235,46,9.097929432755336e-05
76239,31,0.0012580143520608
76241,25,8.21193098090589e-05
76245,20,6.985384970903397e-05
76247,20,6.201139331096783e-05
76250,57,0.0179000422358512
76252,26,0.0001020152121782
76254,20,8.388965215999633e-05
76258,21,7.234796794364229e-05
76268,22,0.0003154290898237
76273,53,6.858199776615947e-05
76278,19,0.0005622641183435
76288,21,0.0002825351839419
76290,21,0.0026003085076808
76291,21,9.046903869602828e-05
76293,21,0.0001213796203956
76294,21,9.199581836583091e-05
76300,20,0.000514070445206
76304,20,0.0001792848925106
76306,29,7.122762326616794e-05
76308,20,0.0001414810831192
76310,57,9.582714847056196e-05
76312,21,0.0002976208925247
76313,23,0.0015028320485725
76317,21,0.0002147503109881
76318,21,0.0001291593798669
76319,21,0.000150488471263
76320,21,0.0011753858998417
76322,21,0.0011217197170481
76324,44,7.345231279032305e-05
76336,51,9.548099478706716e-05
76339,19,0.0005309050902724
76340,51,7.292280497495085e-05
76341,20,0.0002762611256912
76343,26,0.0001146695503848
76350,51,0.0002108929038513
76351,26,0.0002757385373115
76352,51,9.161893103737384e-05
76353,51,0.000295855832519
76355,23,0.0027254039887338
76358,51,7.568467117380351e-05
76362,26,8.373899618163705e-05
76374,23,0.0007085682009346
76378,23,7.030164852039889e-05
76392,20,6.312382902251557e-05
76394,26,0.0001660226407693
76400,26,0.0001768933434505
76401,21,0.0001240107812918
76404,21,6.737402873113751e-05
76406,26,0.0004929803544655
76408,54,0.0002767609548754
76427,43,0.0023219548165798
76428,19,0.000366925203707
76430,19,0.0001483193918829
76431,19,7.161119719967246e-05
76432,19,6.687264249194413e-05
76433,19,8.134375093504786e-05
76449,65,0.0004791339160874
76450,37,0.0003103926428593
76464,54,6.758502422599122e-05
76470,69,9.430115460418163e-05
76476,54,8.08883851277642e-05
76483,24,0.1106592193245887
76490,44,0.0002184535696869
76497,12,0.000115873372124
76498,12,0.0001743881293805
76500,12,0.0002045876608463
76502,12,0.00018849868502
76504,12,0.0006350281182676
76505,12,0.0001946102274814
76509,12,0.0001002986318781
76514,20,0.0006680624792352
76517,20,6.811935600126162e-05
76520,53,0.0094724604859948
76522,20,6.498880247818306e-05
76525,20,6.117657903814688e-05
76527,38,0.000738380360417
76533,69,0.0003442338784225
76535,21,0.000394706003135
76541,53,8.446036372333765e-05
76557,46,0.0011978847905993
76582,69,0.0013122275704517
76583,57,7.713654485996813e-05
76586,20,6.415360257960856e-05
76587,20,8.483805868308991e-05
76588,20,8.610035001765937e-05
76593,26,0.0002082620194414
76597,21,0.0003669175202958
76598,21,6.685466360067949e-05
76599,21,0.0002450839965604
76600,21,0.0004877146275248
76601,21,0.0003543505154084
76602,21,0.0003021357406396
76603,21,0.0003866136539727
76604,21,9.69346219790168e-05
76605,21,0.0006500057061202
76608,44,0.0001700372231425
76612,21,0.0010784741025418
76613,44,8.338345651281998e-05
76618,36,0.000201977440156
76619,21,0.0002405600680503
76629,33,0.0003075371787417
76635,21,0.0005799369537271
76640,21,0.0007483523804694
76641,48,7.85497177275829e-05
76645,23,0.0003955491702072
76647,21,0.000144479854498
76649,21,0.0001297197304666
76652,21,0.0007475234451703
76653,20,0.0001938865898409
76655,21,0.0001213796203956
76657,23,0.0002575406979303
76660,21,0.0002514014486223
76668,20,7.048813859000802e-05
76678,63,7.955427281558514e-05
76680,63,0.0004087489796802
76682,63,7.725358591414988e-05
76683,23,0.001419317908585
76685,63,8.217736467486247e-05
76687,63,0.0001063768140738
76688,23,0.0007173109333962
76690,23,0.0005379020585678
76694,23,8.178702410077676e-05
76706,19,0.0024166095536202
76711,26,9.725218842504546e-05
76714,61,0.0005421208916231
76718,20,8.583785529481247e-05
76720,26,0.0003081520553678
76721,20,5.459021122078411e-05
76722,20,5.400814916356467e-05
76738,24,0.0003035548434127
76739,57,7.615706999786198e-05
76742,38,0.0003186168032698
76744,63,0.0001063979143509
76745,19,0.0001094509498216
76747,19,5.753911318606697e-05
76748,63,6.085301720304415e-05
76749,19,0.0008052088669501
76750,63,8.331287244800478e-05
76751,19,0.0005620489828288
76757,19,7.837179873604327e-05
76762,44,6.291121826507151e-05
76775,19,6.583041977137327e-05
76776,44,7.01814133208245e-05
76780,54,7.908048428362235e-05
76784,44,9.749927994562312e-05
76787,31,0.038817748427391
76799,54,0.0002615671255625
76803,20,6.464359466917813e-05
76808,31,0.0002795135078486
76811,50,0.0003879629075527
76819,61,7.215085497591645e-05
76824,21,7.329851359827444e-05
76826,54,7.143147377064452e-05
76842,69,0.0001120804226957
76845,44,8.155625982908532e-05
76850,23,0.0001013486980809
76860,69,0.0002988891210407
76864,46,0.0009229308925569
76869,19,7.83156938268803e-05
76870,57,0.0012103912886232
76871,57,0.0007655048975721
76872,24,6.685370317427441e-05
76874,21,7.470546552212909e-05
76876,22,0.0004284060269128
76879,55,0.0013787222560495
76880,22,0.0003797922108788
76892,21,0.0006707150605507
76898,21,0.0006610038108192
76899,21,0.0002295408485224
76900,21,0.0006063545006327
76901,21,0.0032041505910456
76902,21,0.0027827082667499
76903,21,0.0006249513826332
76904,21,0.0002208603691542
76905,21,0.0005645509227178
76906,20,7.33429187675938e-05
76907,20,0.0003277930081821
76910,20,0.0001113685430027
76915,21,0.0003721738758031
76916,33,6.649212446063757e-05
76917,21,8.297203021356836e-05
76925,21,0.0022862439509481
76926,21,6.807623140048236e-05
76928,65,0.0003325418219901
76930,20,6.526093784486875e-05
76932,20,7.920787902548909e-05
76933,20,0.0004638874961528
76935,20,8.179552241927013e-05
76950,31,0.0001497409975854
76952,21,7.264274609042332e-05
76956,50,0.0003390851488802
76958,23,0.0001388267555739
76972,20,5.8743211411638185e-05
76976,19,0.0001631965278647
76996,19,0.0001350549573544
76997,23,0.0002630784874781
77004,20,0.0001627353194635
77006,19,6.509256490971893e-05
77010,26,7.180375541793182e-05
77015,23,0.0007866754312999
77017,21,0.0002900048566516
77020,63,0.000408691674238
77022,26,0.0001506429398432
77028,61,0.0001377536391373
77046,23,0.000720075215213
77048,26,0.0003167420509271
77056,20,0.0002719828917179
77060,19,7.94301085988991e-05
77107,12,0.0002538287371862
77113,50,0.0001739865110721
77132,69,8.872875332599506e-05
77144,12,0.0001140770109486
77154,44,8.87431378941983e-05
77158,69,8.731071284273639e-05
77172,69,0.0043288334272801
77175,20,0.0053957006894052
77176,23,0.0005639606970362
77188,54,9.317987132817508e-05
77196,61,0.0002282571367686
77197,22,6.959108577575535e-05
77211,54,0.0002344333624932
77225,20,8.825502300169319e-05
77266,54,8.353522571269423e-05
77286,35,7.44111166568473e-05
77296,23,0.0002346106921322
77304,46,0.0001994737249333
77305,21,0.0006377246463671
77308,23,0.0001078434870578
77314,19,9.119253081735224e-05
77315,13,0.0003610943385865
77336,63,7.193554483819753e-05
77356,46,6.491806561825797e-05
77362,69,0.0002851585741154
77369,53,0.000356484670192
77372,25,0.000770830665715
77378,21,0.0047792620025575
77385,22,0.0361779257655143
77394,22,0.0001003102952381
77405,24,0.0001800044847186
77407,46,0.0054738335311412
77415,61,9.29532980080694e-05
77419,44,8.797244663583115e-05
77424,21,9.798627434065564e-05
77425,21,0.0005516052478924
77426,20,0.000357617274858
77427,44,0.0001553724141558
77429,20,0.0002172264648834
77433,37,0.0001104919429053
77434,20,5.952279752818868e-05
77447,19,0.12952721118927
77453,23,0.0006086992798373
77462,43,0.000326791399857
77473,26,0.0002238588058389
77485,23,0.0004642480344045
77496,26,0.0001262785226572
77501,23,0.0003718553634826
77508,23,0.0002998521085828
77510,19,6.416430551325902e-05
77523,19,8.885254646884277e-05
77527,19,7.789918163325638e-05
77530,26,0.0002024119894485
77532,20,5.447258081403561e-05
77535,75,0.0018363301642239
77548,30,6.917260907357559e-05
77559,63,7.091720908647403e-05
77563,15,0.0001603727723704
77564,69,7.679174450458959e-05
77568,63,6.898118590470403e-05
77570,15,8.406575216213241e-05
77571,15,8.406575216213241e-05
77577,63,7.221232226584107e-05
77579,20,0.0005071311607025
77583,63,0.00010089326679
77596,65,0.0005303621292114
77602,20,7.843422645237297e-05
77608,20,8.397834608331323e-05
77610,20,6.182398647069931e-05
77613,63,0.0002958386321552
77619,63,8.216466812882572e-05
77625,63,7.721860310994089e-05
77636,63,7.09705927874893e-05
77639,63,9.908420906867832e-05
77652,63,0.0007655264344066
77655,63,0.0006588732358068
77661,63,7.089104474289343e-05
77667,22,6.933526310604066e-05
77672,59,8.699962927494198e-05
77679,34,0.0002682505291886
77688,69,7.378817099379376e-05
77699,13,0.0034010233357548
77705,63,8.032020559767261e-05
77706,63,6.238846253836527e-05
77707,53,0.002672474598512
77719,54,7.582872785860673e-05
77722,63,9.903395402943715e-05
77730,63,7.13962726877071e-05
77741,37,0.0003467915812507
77760,18,6.525366188725457e-05
77782,54,0.0003382727445568
77787,19,7.458047912223265e-05
77807,12,0.0002071203925879
77814,18,8.332987636094913e-05
77816,24,0.0003604262892622
77817,19,7.850202382542193e-05
77826,17,0.0001005591111606
77828,44,7.420937618007883e-05
77831,69,9.95326045085676e-05
77834,19,0.0001190714829135
77850,53,8.445496496278793e-05
77862,44,0.0001515098701929
77864,38,0.0019257172243669
77872,46,0.0001733770914142
77894,36,6.164901424199343e-05
77901,54,8.451958274235949e-05
77906,33,0.0048060449771583
77910,18,6.385142478393391e-05
77942,22,7.578043732792139e-05
77954,26,0.003132400335744
77958,21,0.0001563006662763
77959,21,0.0008144477615132
77960,21,0.0003248412976972
77961,21,0.0017976433737203
77962,21,6.511398532893509e-05
77963,21,0.0002708693500608
77965,21,8.32025907584466e-05
77967,21,0.0001946634874911
77988,21,8.972578507382423e-05
77993,21,0.0015900605358183
78019,21,0.001113215344958
78023,20,0.0001834452705224
78029,21,7.66020966693759e-05
78032,23,0.0001689962809905
78080,21,6.992703129071742e-05
78084,21,0.0001600637187948
78086,21,0.0001072642262442
78089,21,8.374227036256343e-05
78098,19,6.853028753539547e-05
78128,16,7.4249372119084e-05
78131,25,9.2561895144172e-05
78151,31,0.0002131314540747
78162,31,0.0001828816893976
78168,31,0.0003348622994963
78173,31,0.00197498453781
78183,29,8.546573371859267e-05
78191,61,0.0008492261986248
78227,18,0.0001656633539823
78252,25,8.44660826260224e-05
78253,26,0.0008528807084076
78276,13,0.0006623129011131
78297,19,6.929224036866799e-05
78307,19,7.468616968253627e-05
78314,19,0.0001413310092175
78320,22,7.796911813784391e-05
78327,20,5.487111411639489e-05
78340,19,6.456615665229037e-05
78341,16,0.0002993747766595
78356,22,0.0003177637699991
78369,20,6.60908262943849e-05
78373,45,7.073107553878799e-05
78375,65,0.0021611400879919
78402,63,0.0021155595313757
78410,21,0.0002558002597652
78412,21,0.0010487240506336
78414,21,0.0002457061200402
78421,24,0.0220581032335758
78424,75,0.0028875332791358
78436,63,0.000519017863553
78443,63,8.007563155842945e-05
78449,44,0.000134885587613
78450,69,7.816162542439997e-05
78464,54,0.0001032548170769
78470,26,0.0003208847774658
78471,12,7.186108996393159e-05
78489,24,0.0168004967272281
78492,54,8.314017759403214e-05
78495,20,0.0001211557610076
78496,21,0.0008910566684789
78498,34,0.0008166400948539
78501,20,7.803516928106546e-05
78510,24,0.0001612724590813
78511,24,0.0004233403888065
78513,24,0.0008427595021203
78514,54,7.181594264693558e-05
78515,24,9.058479918166996e-05
78516,24,7.674569496884942e-05
78520,24,0.0005366330151446
78522,24,0.0010978506179526
78523,40,0.0002112976508215
78524,24,6.5222178818658e-05
78526,37,0.0015996090369299
78530,19,6.468442006735131e-05
78532,57,0.0001162325861514
78537,44,0.0001241371355718
78549,37,0.0003694291517604
78551,22,0.0001471801951993
78559,55,0.0002773603482637
78562,24,0.0027045991737395
78565,57,8.336993778357282e-05
78567,26,0.0007623749552294
78576,44,0.0001229099289048
78583,21,0.0001076062908396
78585,21,8.010266901692376e-05
78586,21,0.0003835769020952
78587,21,0.0006976792938075
78588,21,0.0008617222192697
78589,21,0.0003900920564774
78590,21,0.0009150608675554
78591,21,0.0005495150689966
78592,61,0.0052842404693365
78593,61,0.0015117841539904
78606,21,0.0022919583134353
78607,20,0.0002729188126977
78608,21,9.420408605365084e-05
78609,63,8.6752996139694e-05
78610,63,7.794881821610034e-05
78617,21,0.0001175032157334
78618,21,0.000110881839646
78620,21,8.960428385762498e-05
78621,21,8.392974268645048e-05
78622,21,0.0001191267947433
78626,23,0.0016433984274044
78630,18,0.0026914172340184
78631,26,0.000510043464601
78640,26,6.77334246574901e-05
78656,23,0.000480563059682
78669,23,0.0006487669888883
78674,74,9.876883996184917e-05
78675,69,5.4867708968231454e-05
78680,52,0.0039318255148828
78685,65,0.0006241353112272
78690,63,0.0002076796226901
78691,26,0.0004130976449232
78693,63,8.685050124768168e-05
78694,20,6.500770541606471e-05
78695,63,0.0002968976623378
78698,63,0.0002132674708263
78699,63,7.035718590486795e-05
78701,63,0.000196595719899
78710,21,0.0001666484895395
78712,21,0.0009241204825229
78726,42,8.118017285596579e-05
78733,19,0.0001204500804306
78734,54,8.988557965494692e-05
78737,12,8.828161662677303e-05
78738,19,0.0002381742378929
78743,12,9.696384222479536e-05
78744,19,8.52610100992024e-05
78747,12,0.0003785059961955
78749,12,9.136469452641904e-05
78762,54,0.0001690533390501
78766,69,0.0002332370349904
78768,23,6.469731306424364e-05
78787,21,0.0007478330517187
78793,54,7.671840285183862e-05
78795,21,0.0012663539964705
78796,21,0.0003280762466602
78808,23,6.236240733414888e-05
78809,44,0.0001987481227843
78818,20,6.492097600130364e-05
78819,23,0.0002037725207628
78820,20,7.582062244182453e-05
78821,45,7.496615580748767e-05
78824,34,0.0002701814810279
78826,18,0.0002834025362972
78827,25,0.0001021997159114
78851,69,8.561745198676363e-05
78852,24,9.204856178257614e-05
78862,21,0.0001090272053261
78863,21,0.0002296012535225
78871,26,0.0003357101522851
78872,57,0.0033473121002316
78874,21,0.0011345401871949
78875,21,0.0091565661132335
78876,21,0.0001407477393513
78877,21,0.0007292326190508
78878,21,0.0001706531329546
78879,21,0.0002481392293702
78880,21,0.0007390424143522
78882,21,6.466055492637679e-05
78888,57,0.000182216608664
78899,20,8.309262193506584e-05
78906,21,0.0002396905329078
78922,21,0.0011695297434926
78937,21,0.0001054460590239
78947,21,9.060363663593308e-05
78954,14,0.0003695499908644
78957,20,8.018903463380411e-05
78962,21,8.177953714039177e-05
78964,21,0.0002301555650774
78965,23,0.0007048175903037
78966,21,9.063180186785758e-05
78968,21,9.028366184793411e-05
78970,14,0.000917719095014
78972,14,8.395183249376714e-05
78975,23,0.000195552536752
78976,23,0.0015073036774992
78978,26,8.218872244469821e-05
78979,23,0.0006714189075864
78980,12,7.97348766354844e-05
78981,12,9.426744509255514e-05
78997,26,7.882811041781679e-05
78999,63,7.645576988579705e-05
79001,63,0.000119126336358
79014,26,0.0008247048826888
79027,21,0.0002078525576507
79032,31,0.038137312978506
79047,19,8.40553329908289e-05
79049,19,6.636227044509724e-05
79051,19,0.000274846679531
79057,54,7.23507982911542e-05
79058,52,0.0013139684451743
79061,23,0.0001550277520436
79063,12,0.000443249271484
79065,12,0.0002542591537348
79069,63,0.000435999041656
79070,63,0.0001308577338932
79071,44,9.65684375842102e-05
79072,63,0.0001520211517345
79073,63,0.0006812489591538
79076,63,9.113463602261618e-05
79077,63,0.0002280911430716
79079,63,0.0001030370549415
79080,63,0.0002298807812621
79085,54,0.0001949750003404
79090,19,6.480914453277364e-05
79094,20,6.518475129269063e-05
79102,21,6.68276334181428e-05
79103,21,0.000563072564546
79132,20,6.560137262567878e-05
79133,24,0.1653139442205429
79137,54,8.298603643197566e-05
79140,65,0.0003564821090549
79141,63,7.361386815318838e-05
79142,63,0.000137442810228
79143,63,6.734159251209348e-05
79144,63,0.0001772913383319
79156,20,6.737859075656161e-05
79158,46,0.0003085989446844
79164,19,6.844910240033641e-05
79168,15,0.0005908163147978
79172,17,8.601976151112467e-05
79173,44,7.737715350231156e-05
79185,24,6.479072908405215e-05
79186,24,0.000125877209939
79191,26,0.0185970123857259
79193,20,6.13345910096541e-05
79194,20,9.852333460003138e-05
79195,20,9.852333460003138e-05
79197,57,0.0005304974038153
79200,21,0.0004466481623239
79201,21,0.0007752628298476
79202,21,8.195604459615424e-05
79203,21,0.0013222803827375
79214,21,0.0003748152812477
79225,20,0.0007926445105113
79230,21,0.0006237627239897
79234,61,9.977567970054224e-05
79243,46,0.0014293900458142
79246,21,9.173625585390256e-05
79256,21,0.0002082920109387
79257,44,0.0007658949471078
79258,21,7.236232340801507e-05
79259,21,0.0001466766843805
79263,21,8.572832302888855e-05
79265,21,0.0010230805492028
79267,57,8.713487477507442e-05
79270,23,8.698734745848924e-05
79272,17,7.641386764589697e-05
79277,23,0.0004560714878607
79285,36,0.0001026832615025
79287,21,0.0014448079746216
79288,21,8.691305993124843e-05
79289,21,0.0008986317552626
79291,21,0.0004120397206861
79292,21,0.0008466617437079
79299,23,0.0005889244494028
79303,53,0.0002600282314233
79306,54,7.706184987910092e-05
79313,15,8.304358925670385e-05
79318,69,0.0001709470961941
79321,20,0.0001053333980962
79322,15,0.0001363056362606
79326,53,0.0005571990623138
79332,53,0.0003306141588836
79340,17,0.0002361446095164
79345,17,7.151606405386701e-05
79346,12,0.0001123703113989
79350,16,0.0001764368207659
79352,12,0.000274716730928
79354,17,0.0001130497839767
79357,12,0.0001435370359104
79360,12,0.0004560424131341
79361,12,0.0001047895057126
79381,30,0.0001247032923856
79404,15,0.0001075697728083
79405,15,0.0008407607092522
79407,44,9.986925579141824e-05
79437,65,0.0006777779199182
79441,12,0.0002155848633265
79450,38,0.0053164092823863
79460,31,0.0002308441034983
79463,31,0.0004701691796071
79469,62,0.0001809022942325
79470,62,0.0007285133469849
79474,31,0.0002503805153537
79476,69,0.0001222724822582
79478,31,0.0002929583424702
79490,67,0.0001180204417323
79493,75,0.0004070714348927
79495,54,8.182907185982913e-05
79499,12,0.0001380139583488
79500,69,8.071963384281844e-05
79502,12,0.000188490957953
79506,12,0.0001816128060454
79507,12,0.0002838944492395
79510,12,0.0004760088049806
79511,12,0.00029459738289
79514,12,0.0003242493839934
79516,12,0.0002181977324653
79523,54,0.0001862396165961
79528,33,0.0002005275164265
79529,42,8.459860691800714e-05
79532,53,0.0016784181352704
79533,69,0.0010761151788756
79542,38,0.0003107912198174
79546,33,0.0003131993289571
79553,34,0.0001983448892133
79554,19,6.671124720014632e-05
79556,53,6.341584958136082e-05
79557,54,9.42472179303877e-05
79564,19,7.977929635671899e-05
79566,19,0.0001598230592207
79570,21,0.0003578203904908
79573,23,9.088624938158318e-05
79574,44,0.0003333067288622
79576,20,8.920792606659234e-05
79577,20,6.732643669238314e-05
79578,63,7.982860552147031e-05
79580,40,0.0002863715053535
79581,63,0.0001117564024752
79586,40,0.0001650802441872
79587,21,0.0001261646539205
79588,61,0.0001187977177323
79590,22,0.0002437951916363
79594,23,9.264887921744958e-05
79602,13,0.0012266425183042
79606,48,0.0001829170942073
79607,48,8.420318772550672e-05
79609,45,0.0042245485819876
79610,37,0.0001699762651696
79617,46,0.000171096631675
79618,26,0.0003534042334649
79621,69,8.752911526244134e-05
79623,44,0.0194104649126529
79626,52,0.0003961282200179
79647,46,0.0132034793496131
79648,21,0.0002376130869379
79654,21,0.0001589805615367
79655,55,0.0010684309527277
79656,22,0.0001541136589366
79657,57,0.0014942246489226
79664,21,8.082037675194442e-05
79667,21,0.0001332049287157
79668,21,0.0001089995494112
79669,21,0.0008346288814209
79672,20,0.0001231134374393
79681,24,0.0006569667020812
79688,21,0.0005451997276395
79692,26,0.0003802829305641
79694,21,0.0001469086128054
79697,26,0.0001825290964916
79706,21,0.0001105443225242
79709,61,7.561880920547992e-05
79710,21,8.889576565707102e-05
79711,21,8.266142685897648e-05
79713,21,0.0023396604228764
79715,21,9.8010765213985e-05
79717,21,0.0008892517653293
79722,20,7.752006786176935e-05
79725,21,0.0003240636433474
79726,23,0.0005708998069167
79727,21,0.0001042157164192
79728,23,0.0002361639635637
79729,21,0.0005793148884549
79733,45,0.00150838191621
79734,21,0.0035257595591247
79735,21,0.0003287525323685
79752,57,7.105273107299581e-05
79754,23,0.0027859916444867
79757,15,7.373351400019601e-05
79766,26,0.000226697709877
79768,69,7.279954297700897e-05
79771,15,0.0001369531382806
79779,19,7.485171954613179e-05
79791,15,0.0001723824389046
79801,50,7.467740215361118e-05
79803,26,0.0005447143339551
79806,63,7.686486060265452e-05
79809,20,0.0001886094250949
79815,20,0.0002756128960754
79839,23,6.758889503544196e-05
79881,19,0.0001202310158987
79888,19,7.552785973530263e-05
79889,19,0.0001196439770865
79907,21,0.0005455188802443
79926,19,6.988082895986736e-05
79927,21,0.0005917605012655
79929,21,0.0009793296921998
79966,69,8.239691669587046e-05
79968,54,6.577633030246943e-05
79985,63,0.0002955003583338
79988,63,6.319158273981884e-05
79989,63,0.0001053280793712
79991,63,0.0001068091150955
79993,63,0.0002581747248768
79997,63,0.0001708892377791
80005,54,6.80192606523633e-05
80014,44,8.400901424465701e-05
80015,65,0.0031629269942641
80027,31,0.0084546003490686
80059,36,7.317608105950058e-05
80068,53,6.592943100258708e-05
80075,54,6.467997445724905e-05
80088,20,7.122850365703925e-05
80097,13,0.0026822546496987
80119,18,0.0007373280241154
80136,46,0.0001347314682789
80144,23,7.879045733716339e-05
80153,22,0.0017554649384692
80156,26,0.0001102084715967
80163,21,6.697922071907669e-05
80164,57,0.001317917718552
80165,21,7.63175921747461e-05
80169,61,0.0001066618351615
80172,20,9.47193257161416e-05
80175,21,0.0004051958385389
80176,21,0.0007503275992348
80177,21,8.886542491381988e-05
80178,21,5.685291398549453e-05
80179,21,0.001365708769299
80181,21,0.0011157974367961
80182,21,0.000645424996037
80183,21,0.0001689269993221
80184,21,0.0015626113163307
80187,21,0.0001171175172203
80194,21,0.0007456789026036
80228,20,0.0016390661476179
80231,23,0.0001853465801104
80239,21,0.000253933307249
80246,21,0.0001104467519326
80247,21,0.0001058163325069
80285,20,0.0008989919442683
80290,48,0.0002206271747127
80291,21,0.0096848681569099
80292,20,8.516715024597943e-05
80297,23,0.0003597410686779
80300,24,0.0005488442839123
80301,19,0.0001591833715792
80302,20,0.0011469551827758
80306,19,0.0002058026293525
80317,57,7.894907321315259e-05
80318,23,0.0007532261079177
80326,23,0.0006315319915302
80331,26,8.656417776364833e-05
80333,20,0.0001067521880031
80336,24,0.0003070681123062
80372,24,8.596482075517997e-05
80389,44,0.0007520154467783
80399,26,0.0001786884240573
80411,63,0.000134681497002
80425,21,0.0029961885884404
80441,63,0.0004241123097017
80453,63,0.0005562303704209
80458,63,0.0001727516646496
80461,63,0.0002674014831427
80463,63,0.0001845962979132
80493,21,8.88051072251983e-05
80502,24,0.0002843826077878
80504,61,0.0001314490218646
80531,22,0.0003249574510846
80540,53,0.0039502293802797
80541,38,0.0004955550539307
80555,54,7.704575546085835e-05
80572,46,0.0012621333589777
80597,65,9.37051372602582e-05
80607,24,0.0007587582804262
80620,69,8.330516720889136e-05
80647,61,0.0001032323707477
80649,54,9.94832589640282e-05
80658,19,7.210917101474479e-05
80660,21,8.406575216213241e-05
80670,63,8.172683737939224e-05
80676,18,7.467042451025918e-05
80703,21,0.0009000161662697
80704,21,0.0001361981994705
